,loss,accuracy,jacard_coef,val_loss,val_accuracy,val_jacard_coef
0,0.11189857125282288,0.8973371386528015,0.019925901666283607,0.0453556627035141,0.983644962310791,0.0201522558927536
1,0.04029159992933273,0.9839508533477783,0.02768215723335743,0.03473810851573944,0.9833930134773254,0.016197489574551582
2,0.024145686998963356,0.9859516620635986,0.03255469352006912,0.022447410970926285,0.9848039746284485,0.023162296041846275
