,loss,accuracy,jacard_coef,val_loss,val_accuracy,val_jacard_coef
0,0.10975529253482819,0.889294445514679,0.02180396392941475,0.05032814294099808,0.9834488034248352,0.017093420028686523
1,0.04097532480955124,0.9844403266906738,0.02531268261373043,0.030751680955290794,0.9834017157554626,0.02039453573524952
2,0.02518434263765812,0.9846243858337402,0.02979731559753418,0.021198321133852005,0.9851107001304626,0.025614364072680473
